Date,Open,High,Low,Close,Adj Close
22/03/2018,7039,7039,6914.5,6952.600098,6952.600098
23/03/2018,6952.600098,6952.799805,6877,6921.899902,6921.899902
26/03/2018,6921.899902,6958.5,6866.899902,6888.700195,6888.700195
27/03/2018,6888.700195,7042.399902,6888.700195,7000.100098,7000.100098
28/03/2018,7000.100098,7044.700195,6923.299805,7044.700195,7044.700195
29/03/2018,7044.700195,7109.899902,7042.700195,7056.600098,7056.600098
03/04/2018,7056.600098,7065,6996.799805,7030.5,7030.5
04/04/2018,7030.5,7046.299805,6971.799805,7034,7034
05/04/2018,7034,7199.5,7034,7199.5,7199.5
06/04/2018,7199.5,7214,7163.100098,7183.600098,7183.600098
09/04/2018,7183.600098,7209.700195,7145.600098,7194.799805,7194.799805
10/04/2018,7194.799805,7266.799805,7194.799805,7266.799805,7266.799805
11/04/2018,7266.799805,7270.299805,7243.299805,7257.100098,7257.100098
12/04/2018,7257.100098,7266.600098,7240.799805,7258.299805,7258.299805
13/04/2018,7258.299805,7275,7249.100098,7264.600098,7264.600098
16/04/2018,7264.600098,7265.799805,7195.5,7198.200195,7198.200195
17/04/2018,7198.200195,7240.399902,7189.899902,7226.100098,7226.100098
18/04/2018,7226.100098,7325.600098,7226.100098,7317.299805,7317.299805
19/04/2018,7317.299805,7340.700195,7309.399902,7328.899902,7328.899902
20/04/2018,7328.899902,7368.200195,7323.299805,7368.200195,7368.200195
23/04/2018,7368.200195,7404.100098,7359.700195,7398.899902,7398.899902
24/04/2018,7398.899902,7439.600098,7397.299805,7425.399902,7425.399902
25/04/2018,7425.399902,7427.100098,7334.600098,7379.299805,7379.299805
26/04/2018,7379.299805,7421.399902,7355,7421.399902,7421.399902
27/04/2018,7421.399902,7507.100098,7421.299805,7502.200195,7502.200195
30/04/2018,7502.200195,7546.200195,7497.100098,7509.299805,7509.299805
01/05/2018,7509.299805,7549.100098,7506.600098,7520.399902,7520.399902
02/05/2018,7520.399902,7573,7519.600098,7543.200195,7543.200195
03/05/2018,7543.200195,7555.200195,7492.399902,7502.700195,7502.700195
04/05/2018,7502.700195,7570.200195,7502.700195,7567.100098,7567.100098
08/05/2018,7567.100098,7598.5,7550.399902,7565.799805,7565.799805
09/05/2018,7565.799805,7662.5,7565.799805,7662.5,7662.5
10/05/2018,7662.5,7706.899902,7631.600098,7701,7701
11/05/2018,7701,7728.899902,7691.700195,7724.600098,7724.600098
14/05/2018,7724.600098,7728,7688.600098,7711,7711
15/05/2018,7711,7752,7687.5,7723,7723
16/05/2018,7723,7745.5,7717.799805,7734.200195,7734.200195
17/05/2018,7734.200195,7788.200195,7713.899902,7788,7788
18/05/2018,7788,7791.399902,7753.299805,7778.799805,7778.799805
21/05/2018,7778.799805,7868.100098,7778.100098,7859.200195,7859.200195
22/05/2018,7859.200195,7903.5,7854.600098,7877.5,7877.5
23/05/2018,7877.5,7877.5,7765.299805,7788.399902,7788.399902
24/05/2018,7788.399902,7803.5,7716.700195,7716.700195,7716.700195
25/05/2018,7716.700195,7753.299805,7703.299805,7730.299805,7730.299805
29/05/2018,7730.299805,7730.299805,7610.700195,7632.600098,7632.600098
30/05/2018,7632.600098,7689.600098,7618.100098,7689.600098,7689.600098
31/05/2018,7689.600098,7727.5,7651.100098,7678.200195,7678.200195
01/06/2018,7678.200195,7746.700195,7678.200195,7701.799805,7701.799805
04/06/2018,7701.799805,7772.100098,7701.700195,7741.299805,7741.299805
05/06/2018,7741.299805,7744.5,7686.600098,7686.799805,7686.799805
06/06/2018,7686.799805,7730.5,7671.600098,7712.399902,7712.399902
07/06/2018,7712.399902,7756.700195,7698.200195,7704.399902,7704.399902
08/06/2018,7704.399902,7714.299805,7637.5,7681.100098,7681.100098
11/06/2018,7681.100098,7756,7681.100098,7737.399902,7737.399902
12/06/2018,7737.399902,7762.799805,7701.299805,7703.799805,7703.799805
13/06/2018,7703.799805,7746.700195,7677.200195,7703.700195,7703.700195
14/06/2018,7703.700195,7793.5,7650.200195,7765.799805,7765.799805
15/06/2018,7765.799805,7781,7633.899902,7633.899902,7633.899902
18/06/2018,7633.899902,7645.5,7601.600098,7631.299805,7631.299805
19/06/2018,7631.299805,7631.299805,7548.799805,7603.899902,7603.899902
20/06/2018,7603.899902,7705.200195,7603.899902,7627.399902,7627.399902
21/06/2018,7627.399902,7670.799805,7548.100098,7556.399902,7556.399902
22/06/2018,7556.399902,7689.399902,7556.200195,7682.299805,7682.299805
25/06/2018,7682.299805,7682.299805,7508.299805,7509.799805,7509.799805
26/06/2018,7509.799805,7564.100098,7509.799805,7537.899902,7537.899902
27/06/2018,7537.899902,7633.899902,7512,7621.700195,7621.700195
28/06/2018,7621.700195,7632.200195,7576,7615.600098,7615.600098
29/06/2018,7615.600098,7706.600098,7615.600098,7636.899902,7636.899902
02/07/2018,7636.899902,7636.899902,7540.700195,7547.899902,7547.899902
03/07/2018,7547.899902,7632.100098,7545,7593.299805,7593.299805
04/07/2018,7593.299805,7593.299805,7560.799805,7573.100098,7573.100098
05/07/2018,7573.100098,7624.799805,7572.700195,7603.200195,7603.200195
06/07/2018,7603.200195,7631.200195,7569.700195,7617.700195,7617.700195
09/07/2018,7617.700195,7697.5,7617.700195,7688,7688
10/07/2018,7688,7715.100098,7677.100098,7692,7692
11/07/2018,7692,7692,7578.200195,7592,7592
12/07/2018,7592,7663,7592,7651.299805,7651.299805
13/07/2018,7651.299805,7716.200195,7651.299805,7661.899902,7661.899902
16/07/2018,7661.899902,7667.700195,7565,7600.5,7600.5
17/07/2018,7600.5,7641.100098,7581.799805,7626.299805,7626.299805
18/07/2018,7626.299805,7685.700195,7625.799805,7676.299805,7676.299805
19/07/2018,7676.299805,7702.899902,7660,7684,7684
20/07/2018,7684,7705.799805,7631.700195,7678.799805,7678.799805
23/07/2018,7678.799805,7678.799805,7621.799805,7655.799805,7655.799805
24/07/2018,7655.799805,7740.600098,7648.600098,7709.100098,7709.100098
25/07/2018,7709.100098,7710.299805,7640.600098,7658.299805,7658.299805
26/07/2018,7658.299805,7684.700195,7640.899902,7663.200195,7663.200195
27/07/2018,7663.200195,7717.200195,7663.200195,7701.299805,7701.299805
30/07/2018,7701.299805,7718.100098,7659.899902,7700.899902,7700.899902
31/07/2018,7700.899902,7782.899902,7695.799805,7748.799805,7748.799805
01/08/2018,7748.799805,7751.100098,7634.700195,7652.899902,7652.899902
02/08/2018,7652.899902,7652.899902,7549.299805,7575.899902,7575.899902
03/08/2018,7575.899902,7665.200195,7575.899902,7659.100098,7659.100098
06/08/2018,7659.100098,7681.899902,7636.600098,7663.799805,7663.799805
07/08/2018,7663.799805,7752.100098,7663.200195,7718.5,7718.5
08/08/2018,7718.5,7790.200195,7707.299805,7776.700195,7776.700195
09/08/2018,7776.700195,7776.799805,7714.5,7741.799805,7741.799805
10/08/2018,7741.799805,7741.799805,7657.700195,7667,7667
13/08/2018,7667,7667.299805,7614.5,7642.5,7642.5
14/08/2018,7642.5,7665.200195,7599.700195,7611.600098,7611.600098
15/08/2018,7611.600098,7632.100098,7477.100098,7497.899902,7497.899902
16/08/2018,7497.899902,7565.200195,7497.899902,7556.399902,7556.399902
17/08/2018,7556.399902,7577.700195,7514.299805,7558.600098,7558.600098
20/08/2018,7558.600098,7616.200195,7558.600098,7591.299805,7591.299805
21/08/2018,7591.299805,7601.700195,7557.299805,7565.700195,7565.700195
22/08/2018,7565.700195,7607.200195,7531.200195,7574.200195,7574.200195
23/08/2018,7574.200195,7602.100098,7560.899902,7563.200195,7563.200195
24/08/2018,7563.200195,7587.200195,7557.700195,7577.5,7577.5
28/08/2018,7577.5,7636.700195,7577.5,7617.200195,7617.200195
29/08/2018,7617.200195,7635.700195,7545.100098,7563.200195,7563.200195
30/08/2018,7563.200195,7563.200195,7497.5,7516,7516
31/08/2018,7516,7516.5,7428.700195,7432.399902,7432.399902
03/09/2018,7432.399902,7516.100098,7432.200195,7504.600098,7504.600098
04/09/2018,7504.600098,7535.100098,7437.700195,7457.899902,7457.899902
05/09/2018,7457.899902,7457.899902,7358,7383.299805,7383.299805
06/09/2018,7383.299805,7397.700195,7313.100098,7319,7319
07/09/2018,7319,7328.299805,7227.100098,7277.700195,7277.700195
10/09/2018,7277.700195,7307.899902,7256.5,7279.299805,7279.299805
11/09/2018,7279.299805,7280.5,7220.5,7273.5,7273.5
12/09/2018,7273.5,7325.299805,7250.799805,7313.399902,7313.399902
13/09/2018,7313.399902,7319.600098,7275.100098,7281.600098,7281.600098
14/09/2018,7281.600098,7323.799805,7281.600098,7304,7304
17/09/2018,7304,7318.799805,7267.799805,7302.100098,7302.100098
18/09/2018,7302.100098,7320.100098,7282,7300.200195,7300.200195
19/09/2018,7300.200195,7346.100098,7279.899902,7331.100098,7331.100098
20/09/2018,7331.100098,7368.399902,7324,7367.299805,7367.299805
21/09/2018,7367.299805,7495.299805,7367.299805,7490.200195,7490.200195
24/09/2018,7490.200195,7491.299805,7450.5,7458.399902,7458.399902
25/09/2018,7458.399902,7515.899902,7455.200195,7507.600098,7507.600098
26/09/2018,7507.600098,7522.100098,7490.200195,7511.5,7511.5
27/09/2018,7511.5,7552,7490.899902,7545.399902,7545.399902
28/09/2018,7545.399902,7548.399902,7474.700195,7510.200195,7510.200195
01/10/2018,7510.200195,7526.200195,7466.700195,7495.700195,7495.700195
02/10/2018,7495.700195,7495.700195,7444.799805,7474.600098,7474.600098
03/10/2018,7474.600098,7524.100098,7474.600098,7510.299805,7510.299805
04/10/2018,7510.299805,7510.299805,7411.299805,7418.299805,7418.299805
05/10/2018,7418.299805,7421.100098,7318.5,7318.5,7318.5
08/10/2018,7318.5,7319.799805,7233.299805,7233.299805,7233.299805
09/10/2018,7233.299805,7247.600098,7184.299805,7237.600098,7237.600098
10/10/2018,7237.600098,7242.299805,7145.700195,7145.700195,7145.700195
11/10/2018,7145.700195,7145.700195,6998,7006.899902,7006.899902
12/10/2018,7006.899902,7074,6994.799805,6995.899902,6995.899902
15/10/2018,6995.899902,7038.200195,6961.299805,7029.200195,7029.200195
16/10/2018,7029.200195,7062.100098,6998.899902,7059.399902,7059.399902
17/10/2018,7059.399902,7089,7019.399902,7054.600098,7054.600098
18/10/2018,7054.600098,7078.799805,7026.700195,7027,7027
19/10/2018,7027,7070.399902,7012.600098,7049.799805,7049.799805
22/10/2018,7049.799805,7114.100098,7042.100098,7042.799805,7042.799805
23/10/2018,7042.799805,7042.799805,6928.700195,6955.200195,6955.200195
24/10/2018,6955.200195,7049.799805,6955.200195,6963,6963
25/10/2018,6963,7004.100098,6886,7004.100098,7004.100098
26/10/2018,7004.100098,7004.200195,6851.600098,6939.600098,6939.600098
29/10/2018,6939.600098,7085.899902,6939.600098,7026.299805,7026.299805
30/10/2018,7026.299805,7060.100098,6983.700195,7035.899902,7035.899902
31/10/2018,7035.899902,7161.5,7035.899902,7128.100098,7128.100098
01/11/2018,7128.100098,7165.600098,7085.700195,7114.700195,7114.700195
02/11/2018,7114.700195,7196.399902,7094.100098,7094.100098,7094.100098
05/11/2018,7094.100098,7140.399902,7077.399902,7103.799805,7103.799805
06/11/2018,7103.799805,7117.5,7027.5,7040.700195,7040.700195
07/11/2018,7040.700195,7136.799805,7040.700195,7117.299805,7117.299805
08/11/2018,7117.299805,7171.700195,7115,7140.700195,7140.700195
09/11/2018,7140.700195,7140.700195,7070.799805,7105.299805,7105.299805
12/11/2018,7105.299805,7186.299805,7053.100098,7053.100098,7053.100098
13/11/2018,7053.100098,7104,7016.600098,7053.799805,7053.799805
14/11/2018,7053.799805,7113.600098,6979.700195,7033.799805,7033.799805
15/11/2018,7033.799805,7081.899902,6979.600098,7038,7038
16/11/2018,7038,7092.399902,6969,7013.899902,7013.899902
19/11/2018,7013.899902,7070.5,6997.799805,7000.899902,7000.899902
20/11/2018,7000.899902,7010.100098,6904.200195,6947.899902,6947.899902
21/11/2018,6947.899902,7058.600098,6947.899902,7050.200195,7050.200195
22/11/2018,7050.200195,7050.399902,6945,6960.299805,6960.299805
23/11/2018,6960.299805,6987.5,6912.299805,6952.899902,6952.899902
26/11/2018,6952.899902,7051,6952.899902,7036,7036
27/11/2018,7036,7043.700195,6984,7016.899902,7016.899902
28/11/2018,7016.899902,7057,6987.299805,7004.5,7004.5
29/11/2018,7004.5,7078.399902,7004.5,7039,7039
30/11/2018,7039,7042.100098,6965.600098,6980.200195,6980.200195
03/12/2018,6980.200195,7145.5,6980.200195,7062.399902,7062.399902
04/12/2018,7062.399902,7095,7002.700195,7022.799805,7022.799805
05/12/2018,7022.799805,7028.700195,6921.799805,6921.799805,6921.799805
06/12/2018,6921.799805,6921.799805,6673.600098,6704.100098,6704.100098
07/12/2018,6704.100098,6868.299805,6704.100098,6778.100098,6778.100098
10/12/2018,6778.100098,6815.799805,6719.200195,6721.5,6721.5
11/12/2018,6721.5,6857.600098,6721.5,6806.899902,6806.899902
12/12/2018,6806.899902,6902.200195,6806.899902,6880.200195,6880.200195
13/12/2018,6880.200195,6908.5,6849,6877.5,6877.5
14/12/2018,6877.5,6877.5,6788.700195,6845.200195,6845.200195
17/12/2018,6845.200195,6845.200195,6761.399902,6773.200195,6773.200195
18/12/2018,6773.200195,6773.200195,6701.600098,6701.600098,6701.600098
19/12/2018,6701.600098,6785.200195,6698.200195,6765.899902,6765.899902
20/12/2018,6765.899902,6765.899902,6646.5,6711.899902,6711.899902
21/12/2018,6711.899902,6733,6653.700195,6721.200195,6721.200195
24/12/2018,6721.200195,6721.200195,6661,6686,6686
27/12/2018,6686,6728.5,6536.5,6584.700195,6584.700195
28/12/2018,6584.700195,6742.5,6584.700195,6734,6734
31/12/2018,6734,6752.5,6718.299805,6728.100098,6728.100098
02/01/2019,6728.100098,6753.299805,6599.5,6734.200195,6734.200195
03/01/2019,6734.200195,6753.100098,6685.100098,6692.700195,6692.700195
04/01/2019,6692.700195,6850.399902,6692.5,6837.399902,6837.399902
07/01/2019,6837.399902,6874.100098,6778,6810.899902,6810.899902
08/01/2019,6810.899902,6901.5,6804.899902,6861.600098,6861.600098
09/01/2019,6861.600098,6938.299805,6861.600098,6906.600098,6906.600098
10/01/2019,6906.600098,6948.200195,6860.799805,6942.899902,6942.899902
11/01/2019,6942.899902,7001.899902,6902.700195,6918.200195,6918.200195
14/01/2019,6918.200195,6918.200195,6841.700195,6855,6855
15/01/2019,6855,6910.5,6849.600098,6895,6895
16/01/2019,6895,6912.399902,6848.600098,6862.700195,6862.700195
17/01/2019,6862.700195,6862.700195,6799,6834.899902,6834.899902
18/01/2019,6834.899902,6984.399902,6834.899902,6968.299805,6968.299805
21/01/2019,6968.299805,6987.899902,6954.5,6970.600098,6970.600098
22/01/2019,6970.600098,6970.600098,6880.700195,6901.399902,6901.399902
23/01/2019,6901.399902,6901.600098,6834.299805,6842.899902,6842.899902
24/01/2019,6842.899902,6854.600098,6802,6819,6819
25/01/2019,6819,6858.200195,6806.799805,6809.200195,6809.200195
28/01/2019,6809.200195,6812.5,6734,6747.100098,6747.100098
29/01/2019,6747.100098,6860.299805,6747.100098,6833.899902,6833.899902
30/01/2019,6833.899902,6967.700195,6833.899902,6941.600098,6941.600098
31/01/2019,6941.600098,6994.899902,6941.100098,6968.899902,6968.899902
01/02/2019,6968.899902,7024.5,6968.899902,7020.200195,7020.200195
04/02/2019,7020.200195,7046.600098,7002.399902,7034.100098,7034.100098
05/02/2019,7034.100098,7180.700195,7033.600098,7177.399902,7177.399902
06/02/2019,7177.399902,7184.200195,7146.700195,7173.100098,7173.100098
07/02/2019,7173.100098,7187.5,7093.600098,7093.600098,7093.600098
08/02/2019,7093.600098,7115.799805,7064.899902,7071.200195,7071.200195
11/02/2019,7071.200195,7149.200195,7071.200195,7129.100098,7129.100098
12/02/2019,7129.100098,7168.600098,7121.700195,7133.100098,7133.100098
13/02/2019,7133.100098,7205.100098,7133.100098,7190.799805,7190.799805
14/02/2019,7190.799805,7232.799805,7183,7197,7197
15/02/2019,7197,7261.600098,7185.200195,7236.700195,7236.700195
18/02/2019,7236.700195,7242.100098,7209.700195,7219.5,7219.5
19/02/2019,7219.5,7219.5,7162.799805,7179.200195,7179.200195
20/02/2019,7179.200195,7234.200195,7178,7228.600098,7228.600098
21/02/2019,7228.600098,7228.799805,7141.899902,7167.399902,7167.399902
22/02/2019,7167.399902,7220.5,7162.399902,7178.600098,7178.600098
25/02/2019,7178.600098,7210.700195,7158.200195,7183.700195,7183.700195
26/02/2019,7183.700195,7183.799805,7091.600098,7151.100098,7151.100098
27/02/2019,7151.100098,7151.100098,7082.600098,7107.200195,7107.200195
28/02/2019,7107.200195,7107.200195,7041,7074.700195,7074.700195
01/03/2019,7074.700195,7129.700195,7074.700195,7106.700195,7106.700195
04/03/2019,7106.700195,7166.200195,7106.700195,7134.399902,7134.399902
05/03/2019,7134.399902,7191.700195,7127.200195,7183.399902,7183.399902
06/03/2019,7183.399902,7211.799805,7170.299805,7196,7196
07/03/2019,7196,7196,7126.600098,7157.600098,7157.600098
08/03/2019,7157.600098,7157.600098,7077.899902,7104.299805,7104.299805
11/03/2019,7104.299805,7181.600098,7104.299805,7130.600098,7130.600098
12/03/2019,7130.600098,7166.600098,7083.200195,7151.200195,7151.200195
13/03/2019,7151.200195,7181.899902,7128.700195,7159.200195,7159.200195
14/03/2019,7159.200195,7215.5,7148.100098,7185.399902,7185.399902
15/03/2019,7185.399902,7243.799805,7185.399902,7228.299805,7228.299805
18/03/2019,7228.299805,7299.200195,7228.200195,7299.200195,7299.200195
19/03/2019,7299.200195,7350.100098,7294.5,7324,7324
20/03/2019,7324,7341.600098,7291,7291,7291
21/03/2019,7291,7370.600098,7290.600098,7355.299805,7355.299805
22/03/2019,7355.299805,7356.399902,7192.799805,7207.600098,7207.600098
25/03/2019,7207.600098,7208.100098,7146.799805,7177.600098,7177.600098
26/03/2019,7177.600098,7221,7169.399902,7196.299805,7196.299805
