Date,Open,High,Low,Close,Adj Close
24/11/2003,1907.290039,1963.060059,1907.290039,1960.26001,1960.26001
01/12/2003,1972.969971,2000.920044,1935.579956,1937.819946,1937.819946
08/12/2003,1937.47998,1956.969971,1887.459961,1949,1949
15/12/2003,1978.77002,1979.780029,1901.660034,1951.02002,1951.02002
22/12/2003,1946.189941,1979.73999,1941.619995,1973.140015,1973.140015
29/12/2003,1976.930054,2022.369995,1976.930054,2006.680054,2006.680054
05/01/2004,2020.780029,2113.330078,2020.780029,2086.919922,2086.919922
12/01/2004,2093.540039,2140.469971,2080.290039,2140.459961,2140.459961
19/01/2004,2149.030029,2152.120117,2108.449951,2123.870117,2123.870117
26/01/2004,2120.560059,2153.830078,2041.069946,2066.149902,2066.149902
02/02/2004,2072.129883,2085.48999,2012.790039,2064.01001,2064.01001
09/02/2004,2069.290039,2091.219971,2049.76001,2053.560059,2053.560059
16/02/2004,2068.419922,2094.919922,2022.790039,2037.930054,2037.930054
23/02/2004,2044.410034,2045.099976,1991.050049,2029.819946,2029.819946
01/03/2004,2036.920044,2069.02002,2020.290039,2047.630005,2047.630005
08/03/2004,2052.070068,2058.25,1943.890015,1984.72998,1984.72998
15/03/2004,1977.780029,1980.310059,1927.689941,1940.469971,1940.469971
22/03/2004,1929.02002,1976.76001,1896.910034,1960.02002,1960.02002
29/03/2004,1975.430054,2057.169922,1975.430054,2057.169922,2057.169922
05/04/2004,2055.98999,2079.120117,2038.73999,2052.879883,2052.879883
12/04/2004,2057.639893,2073.419922,1982.140015,1995.73999,1995.73999
19/04/2004,1995.369995,2051.75,1973.25,2049.77002,2049.77002
26/04/2004,2052.25,2059.080078,1919.390015,1920.150024,1920.150024
03/05/2004,1928.719971,1969.969971,1917.959961,1917.959961,1917.959961
10/05/2004,1904.72998,1937.869995,1878.77002,1904.25,1904.25
17/05/2004,1881.060059,1936.040039,1865.400024,1912.089966,1912.089966
24/05/2004,1924.869995,1991.869995,1913.72998,1986.73999,1986.73999
31/05/2004,1978.52002,1998.319946,1960.26001,1978.619995,1978.619995
07/06/2004,1991.670044,2023.540039,1988.890015,1999.869995,1999.869995
14/06/2004,1987.75,2006.579956,1963.47998,1986.72998,1986.72998
21/06/2004,1990.819946,2033.869995,1964.530029,2025.469971,2025.469971
28/06/2004,2038.97998,2055.649902,1996.609985,2006.660034,2006.660034
05/07/2004,1994.699951,1995.400024,1934.569946,1946.329956,1946.329956
12/07/2004,1936.170044,1945.170044,1882.930054,1883.150024,1883.150024
19/07/2004,1889.060059,1933.030029,1846.550049,1849.089966,1849.089966
26/07/2004,1852.420044,1896.310059,1829.060059,1887.359985,1887.359985
02/08/2004,1874.930054,1893.130005,1775.569946,1776.890015,1776.890015
09/08/2004,1782.349976,1808.699951,1750.819946,1757.219971,1757.219971
16/08/2004,1759.579956,1843.119995,1759.579956,1838.02002,1838.02002
23/08/2004,1843.790039,1866.25,1828.51001,1862.089966,1862.089966
30/08/2004,1855.780029,1876.23999,1819.619995,1844.47998,1844.47998
06/09/2004,1856,1895.780029,1847.47998,1894.310059,1894.310059
13/09/2004,1900.170044,1919.209961,1892.079956,1910.089966,1910.089966
20/09/2004,1903.02002,1925.849976,1879.47998,1879.47998,1879.47998
27/09/2004,1871.160034,1942.22998,1852.589966,1942.199951,1942.199951
04/10/2004,1954.589966,1971.040039,1917.719971,1919.969971,1919.969971
11/10/2004,1924.410034,1948.01001,1899.329956,1911.5,1911.5
18/10/2004,1909.780029,1957.47998,1904.5,1915.140015,1915.140015
25/10/2004,1911.079956,1984.180054,1905.48999,1974.98999,1974.98999
01/11/2004,1975.47998,2046.920044,1969.319946,2038.939941,2038.939941
08/11/2004,2038.219971,2085.340088,2032.369995,2085.340088,2085.340088
15/11/2004,2082.590088,2112.179932,2070.629883,2070.629883,2070.629883
22/11/2004,2066.340088,2110.379883,2052.800049,2101.969971,2101.969971
29/11/2004,2110.909912,2164.629883,2090.350098,2147.959961,2147.959961
06/12/2004,2145.429932,2161.300049,2097.860107,2128.070068,2128.070068
13/12/2004,2141.199951,2171.27002,2132.189941,2135.199951,2135.199951
20/12/2004,2142.209961,2168.780029,2124.219971,2160.620117,2160.620117
27/12/2004,2168.820068,2185.560059,2147.590088,2175.439941,2175.439941
03/01/2005,2184.75,2191.600098,2076.689941,2088.610107,2088.610107
10/01/2005,2087.620117,2111.429932,2066.790039,2087.909912,2087.909912
17/01/2005,2081.860107,2106.189941,2032.880005,2034.27002,2034.27002
24/01/2005,2040.130005,2055.129883,2008.680054,2035.829956,2035.829956
31/01/2005,2053.469971,2086.719971,2049.25,2086.659912,2086.659912
07/02/2005,2086.550049,2095.639893,2039.719971,2076.659912,2076.659912
14/02/2005,2076.75,2103.449951,2056.199951,2058.620117,2058.620117
21/02/2005,2046.180054,2065.399902,2023,2065.399902,2065.399902
28/02/2005,2058.280029,2084.149902,2038.77002,2070.610107,2070.610107
07/03/2005,2073.899902,2100.570068,2036.410034,2041.599976,2041.599976
14/03/2005,2043.640015,2059.070068,1999.97998,2007.790039,2007.790039
21/03/2005,2008.160034,2017.660034,1985.219971,1991.060059,1991.060059
28/03/2005,1998.76001,2014.72998,1968.579956,1984.810059,1984.810059
04/04/2005,1983.810059,2021.819946,1972.069946,1999.349976,1999.349976
11/04/2005,2004.160034,2007.23999,1906.709961,1908.150024,1908.150024
18/04/2005,1906.430054,1962.410034,1904.27002,1932.189941,1932.189941
25/04/2005,1942.02002,1958.579956,1889.829956,1921.650024,1921.650024
02/05/2005,1923.22998,1973.5,1916.030029,1967.349976,1967.349976
09/05/2005,1967.73999,1990,1943.890015,1976.780029,1976.780029
16/05/2005,1976.380005,2046.420044,1973.670044,2046.420044,2046.420044
23/05/2005,2045.689941,2076.800049,2041.949951,2075.72998,2075.72998
30/05/2005,2073.919922,2097.800049,2065.02002,2071.429932,2071.429932
06/06/2005,2072.360107,2095.959961,2052.959961,2063,2063
13/06/2005,2059.959961,2098.530029,2053.389893,2090.110107,2090.110107
20/06/2005,2081.050049,2106.570068,2050.76001,2053.27002,2053.27002
27/06/2005,2050.300049,2076.159912,2039.689941,2057.370117,2057.370117
04/07/2005,2052.100098,2113.909912,2050.300049,2112.879883,2112.879883
11/07/2005,2115.97998,2164.179932,2115.570068,2156.780029,2156.780029
18/07/2005,2151.840088,2193.189941,2144.780029,2179.73999,2179.73999
25/07/2005,2179.040039,2201.389893,2165.929932,2184.830078,2184.830078
01/08/2005,2191.48999,2219.909912,2175.909912,2177.909912,2177.909912
08/08/2005,2182.98999,2185.909912,2144.600098,2156.899902,2156.899902
15/08/2005,2153.709961,2173.659912,2133.080078,2135.560059,2135.560059
22/08/2005,2140.949951,2156.129883,2118.040039,2120.77002,2120.77002
29/08/2005,2112.439941,2157.320068,2112.25,2141.070068,2141.070068
05/09/2005,2147.310059,2177.22998,2147.310059,2175.51001,2175.51001
12/09/2005,2176.469971,2186.830078,2142.72998,2160.350098,2160.350098
19/09/2005,2157.370117,2162.139893,2093.060059,2116.840088,2116.840088
26/09/2005,2127.899902,2151.689941,2107.699951,2151.689941,2151.689941
03/10/2005,2152.699951,2167,2069.040039,2090.350098,2090.350098
10/10/2005,2091.679932,2093.22998,2025.579956,2064.830078,2064.830078
17/10/2005,2065.540039,2096.429932,2042.030029,2082.209961,2082.209961
24/10/2005,2089.51001,2121.360107,2063.810059,2089.879883,2089.879883
31/10/2005,2094.370117,2172.679932,2094.370117,2169.429932,2169.429932
07/11/2005,2174.25,2205.360107,2162.649902,2202.469971,2202.469971
14/11/2005,2203.790039,2234.300049,2176.540039,2227.070068,2227.070068
21/11/2005,2226.620117,2269.300049,2219.25,2263.01001,2263.01001
28/11/2005,2263.550049,2273.610107,2230.189941,2273.370117,2273.370117
05/12/2005,2269.070068,2278.159912,2233.73999,2256.72998,2256.72998
12/12/2005,2263.969971,2271.850098,2247.320068,2252.47998,2252.47998
19/12/2005,2254.639893,2256.030029,2213.52002,2249.419922,2249.419922
26/12/2005,2253.050049,2259.679932,2200.51001,2205.320068,2205.320068
02/01/2006,2216.530029,2306.719971,2189.909912,2305.620117,2305.620117
09/01/2006,2306.179932,2332.919922,2303.129883,2317.040039,2317.040039
16/01/2006,2302.560059,2311.709961,2245.199951,2247.699951,2247.699951
23/01/2006,2255.310059,2314.360107,2241.02002,2304.22998,2304.22998
30/01/2006,2306.23999,2313.97998,2255.98999,2262.580078,2262.580078
06/02/2006,2263.120117,2284.52002,2235.409912,2261.879883,2261.879883
13/02/2006,2252.040039,2294.629883,2232.679932,2282.360107,2282.360107
20/02/2006,2283.52002,2293.73999,2256.75,2287.040039,2287.040039
27/02/2006,2291.47998,2324.919922,2276.73999,2302.600098,2302.600098
06/03/2006,2306.659912,2309.51001,2239.540039,2262.040039,2262.040039
13/03/2006,2269.439941,2323.790039,2263.679932,2306.47998,2306.47998
20/03/2006,2311.929932,2332.949951,2282.379883,2312.820068,2312.820068
27/03/2006,2312.469971,2353.139893,2299.560059,2339.790039,2339.790039
03/04/2006,2352.23999,2375.449951,2332.669922,2339.02002,2339.02002
10/04/2006,2340.389893,2343.590088,2302.189941,2326.110107,2326.110107
17/04/2006,2325.560059,2375.540039,2299.419922,2342.860107,2342.860107
24/04/2006,2338.780029,2361.889893,2315.120117,2322.570068,2322.570068
01/05/2006,2329.790039,2344.370117,2295.030029,2342.570068,2342.570068
08/05/2006,2342.409912,2352.560059,2243.320068,2243.780029,2243.780029
15/05/2006,2234.01001,2245.179932,2164.540039,2193.879883,2193.879883
22/05/2006,2178.149902,2210.48999,2135.810059,2210.370117,2210.370117
29/05/2006,2202.570068,2233.879883,2164.73999,2219.409912,2219.409912
05/06/2006,2212.350098,2219.409912,2100.429932,2135.060059,2135.060059
12/06/2006,2137.469971,2147.909912,2065.110107,2129.949951,2129.949951
19/06/2006,2136.600098,2152.560059,2103.77002,2121.469971,2121.469971
26/06/2006,2126.459961,2183.47998,2090.780029,2172.090088,2172.090088
03/07/2006,2177.909912,2190.439941,2126.639893,2130.060059,2130.060059
10/07/2006,2135.959961,2142.360107,2027.109985,2037.349976,2037.349976
17/07/2006,2034.76001,2086.070068,2012.780029,2020.390015,2020.390015
24/07/2006,2030.48999,2094.949951,2030.48999,2094.139893,2094.139893
31/07/2006,2087.860107,2119.01001,2052.75,2085.050049,2085.050049
07/08/2006,2079.449951,2097.76001,2048.219971,2057.709961,2057.709961
14/08/2006,2073.01001,2168.110107,2067.689941,2163.949951,2163.949951
21/08/2006,2151.909912,2162.679932,2122.649902,2140.290039,2140.290039
28/08/2006,2140.52002,2198.580078,2139.570068,2193.159912,2193.159912
04/09/2006,2192.939941,2207.550049,2149.360107,2165.790039,2165.790039
11/09/2006,2152.120117,2247.159912,2147.439941,2235.590088,2235.590088
18/09/2006,2232.98999,2261.469971,2202.929932,2218.929932,2218.929932
25/09/2006,2227.370117,2273.300049,2212.02002,2258.429932,2258.429932
02/10/2006,2257,2306.350098,2224.209961,2299.98999,2299.98999
09/10/2006,2297.820068,2360.22998,2292.290039,2357.290039,2357.290039
16/10/2006,2359.189941,2368.110107,2324.429932,2342.300049,2342.300049
23/10/2006,2338.149902,2379.290039,2330.610107,2350.620117,2350.620117
30/10/2006,2347.209961,2375.530029,2316.820068,2330.790039,2330.790039
06/11/2006,2341.659912,2401.330078,2341.659912,2389.719971,2389.719971
13/11/2006,2389.52002,2453.350098,2387.879883,2445.860107,2445.860107
20/11/2006,2441.159912,2468.419922,2437.840088,2460.26001,2460.26001
27/11/2006,2454.169922,2454.639893,2390.100098,2413.209961,2413.209961
04/12/2006,2420.919922,2459.51001,2416.77002,2437.360107,2437.360107
11/12/2006,2437.360107,2470.02002,2419.320068,2457.199951,2457.199951
18/12/2006,2462.429932,2470.949951,2400.719971,2401.179932,2401.179932
25/12/2006,2398.219971,2437.379883,2397.679932,2415.290039,2415.290039
01/01/2007,2429.719971,2460.51001,2394.659912,2434.25,2434.25
08/01/2007,2435.25,2502.820068,2421.129883,2502.820068,2502.820068
15/01/2007,2504.560059,2508.929932,2435.679932,2451.310059,2451.310059
22/01/2007,2454.5,2470.51001,2418.610107,2435.48999,2435.48999
29/01/2007,2434.639893,2481.379883,2431.310059,2475.879883,2475.879883
05/02/2007,2475.030029,2496.52002,2453.439941,2459.820068,2459.820068
12/02/2007,2460.629883,2498.370117,2444.679932,2496.310059,2496.310059
19/02/2007,2491.75,2531.419922,2479.919922,2515.100098,2515.100098
26/02/2007,2525.040039,2525.97998,2359.439941,2368,2368
05/03/2007,2368,2404.800049,2340.399902,2387.550049,2387.550049
12/03/2007,2385.139893,2404.02002,2331.570068,2372.659912,2372.659912
19/03/2007,2384.659912,2459.959961,2381.550049,2448.929932,2448.929932
26/03/2007,2451.600098,2455.629883,2396.830078,2421.639893,2421.639893
02/04/2007,2425.360107,2471.340088,2409.040039,2471.340088,2471.340088
09/04/2007,2478.02002,2491.939941,2448.709961,2491.939941,2491.939941
16/04/2007,2500.550049,2532.23999,2490.340088,2526.389893,2526.389893
23/04/2007,2525.77002,2562.98999,2509.26001,2557.209961,2557.209961
30/04/2007,2558.050049,2577.959961,2510.570068,2572.149902,2572.149902
07/05/2007,2572.639893,2580.060059,2533.120117,2562.219971,2562.219971
14/05/2007,2564.050049,2568.929932,2519.350098,2558.449951,2558.449951
21/05/2007,2560.929932,2600.939941,2531.280029,2557.189941,2557.189941
28/05/2007,2561.040039,2626.399902,2551.679932,2613.919922,2613.919922
04/06/2007,2606.050049,2619.75,2534.969971,2573.540039,2573.540039
11/06/2007,2569.639893,2630.51001,2547.98999,2626.709961,2626.709961
18/06/2007,2631.340088,2634.600098,2583.23999,2588.959961,2588.959961
25/06/2007,2590.590088,2626.560059,2560.449951,2603.22998,2603.22998
02/07/2007,2617.389893,2667.969971,2614.840088,2666.51001,2666.51001
